x.1,x.2,x.3,x.4,x.5,Class
0.616513157196,-0.414832550295,-0.218255811379,-0.407738940411,-0.105336859747,2
0.634035738896,-0.21425430671,-0.379424728802,-0.0744056070781,-0.151005656227,2
0.595981948117,-0.299906637754,-0.0535447199469,-0.0614005969513,-0.268948465487,2
0.648320712985,-0.447720154198,-0.27282742971,-0.251678818889,-0.0268828951503,2
0.456622534156,-0.304725334297,-0.189032875803,-0.126532246029,0.163124436996,2
0.681457033659,-0.521566678713,-0.204419194155,-0.103400383754,-0.197093432492,2
0.642346597182,-0.0624653656186,-0.0570868939562,-0.203922716128,-0.178134597256,2
0.754267063107,-0.202448500181,-0.196006530883,-0.131329175994,0.0286319262596,2
0.681862442414,-0.404351885315,-0.220691056011,-0.26159247415,-0.0502410181209,2
0.713883990493,-0.253526683532,-0.171986163383,-0.129303805564,-0.137074578402,2
0.712304731033,-0.434348271293,-0.0771223156963,-0.141775823473,-0.176458678119,2
0.449710636527,-0.310387302735,-0.0364980075271,-0.206161283445,-0.0532786215565,2
0.739460774234,-0.18112576798,-0.000744188620766,-0.215755143375,-0.0219598826857,2
0.533314853886,-0.215579448259,-0.226889860527,-0.197526809509,0.167209489892,2
0.511788809679,-0.463862787616,-0.154828758025,0.0316598443663,0.0259085576621,2
0.586049535994,-0.370982411758,-0.312123422626,-0.163628504424,-0.163889284592,2
0.829176957933,-0.158959763884,-0.0784506309497,-0.316917066411,-0.120943856709,2
0.611316342332,-0.294606071558,-0.21570987381,-0.1850547916,-0.106803288991,2
0.594786015977,-0.330143958559,-0.479823223378,-0.151049888072,-0.128485492825,2
0.00914491555653,0.695395133116,-0.199438011955,-0.235262658565,-0.0649053105688,3
0.229083723456,0.616488977232,-0.151840048705,-0.213623174502,0.0338691735624,3
-0.152026255034,0.538426093242,-0.227111246402,-0.0582026436414,-0.1304756468,3
0.0294525850911,0.767314179015,-0.388722935577,-0.0294210638525,-0.0610297475647,3
0.0824820433956,0.545413203229,-0.242497564755,-0.145719965888,-0.125238399497,3
0.135347707931,0.802008794121,-0.457906021696,-0.0365631595779,-0.221394259977,3
-0.207393061689,0.811284784966,-0.403113017489,-0.102014603987,-0.0497172933906,3
-0.119863639264,0.696479339839,0.0348989373478,-0.124400277156,-0.186304703048,3
-0.0601541535479,0.625162631008,-0.233088665043,-0.343566677327,0.0678065360846,3
0.0627851509926,0.759242862306,-0.392486495462,0.00959396652809,-0.185047763695,3
0.0705756214725,0.70262317793,-0.149847575825,-0.0774969619444,-0.331585943228,3
-0.149007581165,0.792371401036,-0.357950298871,-0.161922929325,-0.114973394784,3
-0.0896378439547,0.742979761475,-0.171654084569,-0.130263191557,-0.0995758877134,3
-0.142485035599,0.692624382605,-0.374000774851,-0.177166506769,-0.0773699591495,3
0.113750658513,0.848629683171,-0.222130064202,-0.231851508368,-0.132361055829,3
-0.123255676361,0.619380195157,-0.0991502103166,-0.0674767082401,-0.171745155546,3
-0.217404421941,0.470964341646,-0.151286584016,-0.14081643748,-0.0178748297895,3
-0.0539930792494,0.8533279123,-0.25677695373,-0.15158288029,-0.0413376977061,3
-0.133637314766,0.979939163956,-0.156378459154,-0.0755781899584,-0.1052321148,3
0.0191685167492,0.609260932418,-0.200102169582,-0.302846071847,-0.00666712056143,3
-0.109343637758,0.800322250331,-0.278251383662,-0.246562093593,0.0434009636535,3
0.0840852079514,0.682986989519,-0.253566858534,-0.205628291227,-0.0632293914319,3
0.270863036382,0.814296470305,-0.265853774629,-0.117044984543,0.0806901644496,3
0.0348863473404,0.82730695097,-0.296737104273,-0.191130902889,0.0618360741594,3
0.0519714384055,0.722259366341,-0.355847133053,-0.146785950325,-0.24894218079,3
-0.0677950281497,0.713344777738,-0.164791122426,-0.112034857691,-0.0501362731748,3
0.265982285464,0.724789182026,-0.010153088333,-0.199978573713,-0.162527600293,3
-0.186520288926,0.6694946392,-0.0676027230463,-0.296663362115,-0.196045983031,3
-0.136702623444,0.560110227683,-0.166894288244,-0.135699712184,0.0243373834712,3
-0.167041244552,0.637450307192,-0.246703896391,-0.155846818036,-0.102194511365,3
-0.10203146428,0.547461149259,-0.168222603498,-0.245709306044,-0.0731801613072,3
-0.196181764515,0.921392000964,-0.201651870711,0.0593754397186,-0.156347648476,3
0.0140823998782,0.66612155162,-0.140660061988,-0.242404754291,-0.0684666387347,3
-0.0286629258625,0.76851885315,-0.0988181315032,-0.0735528195288,0.0828898083167,3
0.0625093420745,0.722500301169,-0.189364954616,-0.0897557829656,-0.0139992667854,3
0.0649298408491,0.638895916155,-0.146858866504,-0.239952990086,-0.0455274955483,3
0.0113970692871,0.638293579087,-0.23773776843,0.0454110435988,-0.215842777836,3
0.21358984561,0.825018070112,-0.11852147443,-0.233770280354,-0.126076359066,3
-0.000863403242247,0.6384140465,-0.140217290237,-0.1926232811,-0.178763066932,3
0.0207373613524,0.627090109625,-0.0755726145672,-0.294318196354,-0.115182884676,3
0.271333110554,0.593600168654,-0.0132524905911,-0.0267561027609,-0.217623441919,3
0.229546619313,0.777072039513,-0.224897387647,0.0146040933802,-0.279003980308,3
0.0616426139277,0.610224671726,-0.138224817357,-0.120775930071,-0.0408139729758,3
0.0843846105494,0.71310384291,0.0819434359088,-0.0706746615499,-0.140007436891,3
0.0765518796218,0.699972894832,-0.135236108036,-0.0512737448033,-0.0718184770085,3
-0.239407723481,0.581914829539,0.0367807172902,-0.123760686494,-0.128590237771,3
0.0299251905761,0.574686784725,-0.273712973212,-0.180897452297,-0.18651419294,3
-0.0358820793405,0.771048668835,-0.22821817578,-0.400383647799,-0.155614433854,3
0.0821860893937,0.667205758342,-0.293527009077,-0.0865578296557,-0.0628104116476,3
-0.116410690703,0.919464522347,-0.222019371264,-0.137085491952,-0.154985964177,3
0.214475703408,0.72659619323,-0.299283041842,-0.291546636819,-0.0910915470829,3
-0.0529165683784,0.67286772678,-0.125827208324,-0.123227694276,-0.164098774484,3
-0.335520862537,0.810923382725,-0.212167699801,-0.0714208506556,0.088965015188,3
0.0430981063548,0.732137694254,-0.202094642462,0.0225989766549,-0.127647533257,3
-0.0342887165041,0.506863630888,-0.325627961036,-0.176526916107,-0.100413847282,3
-0.0629305374946,0.938618841103,-0.297401261899,-0.0594818249654,-0.143673510003,3
0.00199189248165,0.723945910131,-0.261426057118,-0.173435561241,-0.160118466534,3
0.057774099854,0.597334658475,-0.236852224928,0.039015136979,-0.170488216194,3
-0.217702255343,0.810441513071,-0.0945011069294,-0.250079842234,-0.169545511679,3
-0.0111257706334,0.679011564872,-0.0486742306841,-0.391535976975,-0.0268828951503,3
0.236870512687,0.670458378509,-0.114204449856,-0.00767498134527,-0.114659159946,3
-0.160188093016,0.613838694133,-0.170768541067,-0.195181643748,-0.0781031737719,3
-0.0273123424888,0.661182387664,-0.304596302856,-0.248054471805,-0.0479366293076,3
0.0365855794086,0.66274846404,-0.330609143237,-0.243897132502,-0.0872159840788,3
-0.0218175088273,0.858146608842,-0.188258025238,-0.228760153502,-0.033691316644,3
-0.150588979337,0.790925792073,-0.372118994908,-0.0350707813666,-0.120210642087,3
-0.245858039985,0.580469220576,-0.255559331415,-0.119496748747,-0.0435373415733,3
-0.112221870402,0.422054571738,0.030581912774,-0.219166293572,-0.0164084005447,3
-0.0679409270262,0.523247199133,-0.111879898162,-0.265856411896,0.0695872001676,3
0.0857790453782,0.563121913023,0.0348989373478,-0.0134312973031,-0.0215409029014,3
0.0332846938174,0.482529213348,-0.290095528005,-0.239100202537,-0.197302922384,3
0.136055787332,0.444220575834,-0.178295660837,-0.176846711438,-0.21228144967,3
0.135577349769,0.702864112757,-0.18914356874,-0.150197100522,-0.255541112391,3
-0.0842082222017,0.749123599566,-0.213606707992,-0.0555376825498,-0.126914318634,3
-0.164273463919,0.782131670883,-0.302050365287,-0.040933695768,-0.0791506232324,3
0.0304657767827,0.740570413203,-0.224122537082,-0.224176420424,-0.0358909605112,3
-0.00375529940272,0.616609444645,-0.073580141687,-0.0960450911417,-0.0513932125275,3
0.0982462579668,0.564206119745,-0.0483421518707,-0.0474362008315,-0.0368336650257,3
-0.104331025906,0.752376219733,-0.227000553465,-0.125466261593,-0.0612392374568,3
0.168007735812,0.500117455728,-0.264414766438,-0.110116085705,-0.121362836493,3
0.0216225466372,0.389407902662,-0.288213748063,-0.120029740966,-0.2048445585,3
0.183025680749,0.691058306228,-0.323303409342,-0.122801300501,-0.0242642714989,3
0.31146110339,0.893684495844,-0.208846911667,-0.228333759727,-0.0115901330261,3
0.0443959368729,0.766350439706,-0.276701682533,-0.095298902036,-0.0670002094899,3
0.0427465652505,0.641064329599,-0.292530772637,-0.365739153608,-0.10470839007,3
-0.00990251267177,0.705152993615,-0.330609143237,-0.0536189105639,-0.0156751859223,3
0.117547966229,0.758279122997,-0.364591875138,-0.297196354333,-0.130370901854,3
-0.0338461232558,0.548906758222,-0.156046380341,-0.216821127812,-0.121991306169,3
0.00642030053727,0.893925430671,-0.191025348683,-0.0260099136553,-0.320797213784,3
-0.0156717993206,0.817428623057,-0.442519703343,-0.245709306044,-0.199188331413,3
-0.0631506163257,0.737799662691,-0.232645893292,-0.199338983051,0.0714726091966,3
0.0601724723591,0.608297193109,-0.269395948638,-0.356358490566,-0.197512412276,3
-0.0377456504589,0.733944705457,-0.285999889307,-0.176846711438,-0.0830261862365,3
-0.107873118129,0.548786290808,-0.405880340934,-0.316170877305,0.0427724939772,3
0.0842306330398,0.476385375256,-0.0849815142794,-0.248054471805,-0.14534942914,3
0.238846822359,0.727921334779,-0.44816504317,-0.212450591621,-0.0566304598303,3
0.190697827792,0.818151427539,-0.168333296436,-0.301673488967,-0.155614433854,3
0.0376017362142,0.658170702325,-0.0606290679655,-0.0720604413176,-0.0217503927935,3
0.0179779053349,0.763459221781,-0.257441111357,-0.261485875706,-0.173525819629,3
0.0579642233998,0.898985062041,-0.23574529555,-0.285257328643,-0.271043364408,3
0.071898046563,0.511923262258,-0.135014722161,-0.114699818783,0.0445531580601,3
-0.140564274254,0.707080472232,-0.147190945318,-0.200937959706,-0.0840736356971,3
0.0497911780867,1.00126189616,-0.309356099181,-0.152968660058,-0.181172200691,3
0.189246609879,0.847063606794,-0.512920411778,-0.142948406353,-0.105441604693,3
0.0662235805519,0.5860107216,-0.0680454947974,-0.340688519348,-0.19793139206,3
0.0105374334216,0.757194916275,-0.408869050255,-0.349003197953,-0.0960145595475,3
-0.10335145742,0.685637272618,-0.230432034536,-0.285257328643,-0.0358909605112,3
-0.0396760620567,0.696117937598,-0.209068297543,-0.183988807163,-0.0623914318634,3
-0.0352139908086,0.767916516082,-0.335147553686,-0.21735412003,-0.0409187179219,3
0.0350114589139,0.827547885797,-0.0154663493469,-0.0711010553246,-0.0568399497224,3
0.0551939635586,0.752737621973,-0.0885236882887,-0.140070248374,0.234246255368,3
-0.0486482037747,0.751051078183,-0.0232148549923,-0.136339302846,-0.198455116791,3
0.0664290858538,0.879469341043,-0.258437347797,-0.190597910671,0.0347071331308,3
0.0289449810823,0.788757378629,-0.25777319017,-0.194115659311,-0.0748560804441,3
-0.170522299291,0.752135284905,-0.220248284259,-0.147318942543,-0.0484603540379,3
-0.178872446852,0.661061920251,-0.18216991366,-0.279501012685,-0.192484654865,3
-0.104343042676,0.591552222624,-0.269174562763,-0.0975374693529,-0.0977952236305,3
-0.140227728362,0.478071919046,-0.327731126854,-0.00309124826778,-0.176144443281,3
0.240384238208,0.887540657752,-0.266960704007,-0.0402941051061,0.0706346496282,3
-0.0342765191859,0.695395133116,-0.368687513837,-0.273318302953,-0.165774693621,3
0.106171650222,0.591913624864,-0.318764998893,-0.257754930178,-0.04123295276,3
0.127858168046,0.860194554873,-0.26983872039,-0.232704295917,-0.0788363883943,3
0.101708369663,0.853568847127,-0.0881916094753,-0.110862274811,-0.0469939247931,3
-0.128810942851,0.754785568004,-0.256666260793,-0.127704828909,-0.0386143291086,3
0.127411104709,0.86549512107,-0.256998339606,-0.214369363607,-0.0747513354981,3
0.0506167969334,0.712019636188,-0.140327983175,-0.060228014071,0.0221377396041,3
-0.148870586113,0.600828213468,-0.181173677219,-0.130156593114,-0.190913480675,3
-0.111420775847,0.696599807252,-0.236409453177,-0.186440571368,-0.121467581439,3
-0.0383529729357,0.614441031201,-0.120956719061,-0.0423194755357,-0.219299361056,3
-0.160729372334,0.625524033249,-0.243383108258,-0.155420424262,-0.0425946370588,3
-0.0241641657213,0.649737983375,-0.269063869825,-0.172369576804,0.120597988897,3
-0.0623835157668,0.759604264546,-0.303157294665,-0.201257755037,-0.196674452708,3
0.158518318021,0.637691242019,-0.0138059552801,-0.28547052553,-0.166193673405,3
-0.31785157131,0.826222744248,-0.200434248395,-0.190917706001,-0.0470986697392,3
0.0274976940356,0.718283941694,-0.165565972991,-0.0178018334932,-0.0701425578716,3
-0.102024252037,0.791528129141,-0.247700132832,-0.158938172903,-0.161689640725,3
-0.0960157956821,0.779481387785,-0.146416094753,-0.304978040721,-0.0484603540379,3
0.239195849114,0.774783158656,-0.0797789462032,-0.117684575205,-0.0737038860375,3
0.215128069686,0.657929767498,-0.479823223378,-0.251252425115,-0.0777889389337,3
0.0650479364806,0.773939886761,-0.230542727474,-0.183988807163,-0.114763904892,3
-0.0856951475031,0.794901216721,-0.15659984503,-0.212237394734,0.0341834084005,3
-0.0149513493232,0.812971328756,-0.0553158069515,-0.132928152649,-0.229878600608,3
-0.0412522437116,0.643232743043,-0.394700354217,0.0182284404648,-0.0630199015398,3
0.112390844147,0.586974460908,-0.229657183972,-0.13442053086,-0.0640673510003,3
-0.312617355053,0.669856041441,-0.1119905911,-0.0584158405287,-0.0344245312664,3
-0.0967320094562,0.713224310324,-0.0629536196591,-0.269267562094,-0.12010589714,3
-0.0188480180449,0.601310083123,-0.417945871153,-0.324911949686,-0.065324290353,3
-0.0367835042893,0.686601011926,-0.21272116449,-0.0603346125147,-0.389090918613,3
0.0391988360395,0.71105589688,-0.315776289573,-0.211704402516,-0.155614433854,3
-0.118765217812,0.835619202506,-0.174421408014,-0.259034111502,-0.0804075625851,3
0.0910079869556,0.68166184797,-0.0707021253044,-0.299754716981,-0.328234104954,3
0.166677085468,0.556496205276,-0.166783595307,-0.245069715382,-0.0437468314654,3
-0.206400148372,0.623235152391,-0.184937237104,-0.113100842128,-0.0947576201948,3
0.114062857026,0.690215034333,-0.274930595528,-0.215008954269,-0.172268880277,3
-0.295922975618,0.577337067823,-0.179070511401,-0.384074085918,-0.186199958102,3
0.0874251937872,0.55288218287,-0.331383993801,-0.0951923035924,-0.17855357704,3
-0.0195899399753,0.623596554632,-0.275484060217,-0.147532139431,-0.0266734052582,3
-0.0854177899885,0.603358029153,0.14149623644,-0.134953523079,-0.167450612758,3
0.0104775701086,0.595648114685,-0.242608257693,-0.123760686494,-0.112983240809,3
0.0749960441986,0.84489519335,-0.205083351782,-0.0886897985289,-0.0278255996648,3
0.0797428972578,0.477349114565,-0.151507969892,-0.15360825072,-0.136131873887,3
-0.248218347066,0.68672147934,-0.275151981404,-0.108943502825,-0.108793442966,3
0.00559184623217,0.586372123841,-0.142320456055,-0.24880066091,-0.1384362627,3
0.061838605903,0.512887001566,-0.130254925836,-0.29623696834,-0.10125180685,3
-0.14721491226,0.952231658836,-0.428018928492,-0.12045613474,-0.273871477951,3
-0.0078724528865,0.543606192025,-0.0411471109143,-0.146785950325,-0.076531999581,3
0.136194613315,0.577939404891,-0.305481846358,-0.162669118431,0.0716820990887,3
-0.230643764998,0.86380857728,-0.217038189064,-0.0354971751412,-0.252817743794,3
0.123550067037,0.685757740031,-0.141434912553,-0.188039548023,-0.262559023777,3
-0.0508305991694,0.628535718588,-0.350423179101,-0.169811214156,-0.230926050068,3
-0.102045038128,0.782011203469,-0.27681237547,-0.251359023558,-0.0588301036975,3
-0.189024228941,0.49578062884,-0.0512201682533,-0.274597484277,0.0696919451136,3
-0.0023005868478,0.773337549693,-0.355957825991,-0.0853852467754,-0.199816801089,3
0.15497315284,0.578300807132,-0.185712087669,-0.252531606439,-0.1636797947,3
-0.142279067415,0.651665461993,-0.267514168696,-0.155207227374,0.00412160888237,3
0.154102825842,-0.0431905794483,0.460402590215,0.135806523825,-0.157499842883,4
-0.0121627535175,0.0634230815564,0.452875470445,-0.446327577017,-0.0926627212737,4
-0.0175354164849,-0.0771623900735,0.645370489263,-0.0577762498668,-0.240667330051,4
-0.0120525547589,-0.104026623298,0.669833628515,-0.104892761966,-0.177610872525,4
0.0880389808669,0.0437868931454,0.665184525127,-0.312972923995,-0.0986331831989,4
-0.0662126824021,0.277373208047,0.712007637813,-0.182603027396,-0.116335079082,4
0.111605141042,-0.301954583785,0.646145339827,-0.106704935508,-0.0945481303027,4
0.000953060490822,0.0292103361041,0.791042395395,-0.238354013431,-0.0216456478475,4
0.159450458013,-0.16221238405,0.567885432809,-0.132181963543,-0.162737090185,4
0.0218281331252,0.066314299482,0.861332410892,-0.0543650996695,0.0245468733634,4
0.0587556979955,0.257737019636,0.680902922294,-0.272785310734,-0.209453336127,4
-0.0809990697491,0.128836887122,0.783625968563,-0.185374586931,-0.0138945218393,4
-0.000657390223713,0.0280056619684,0.871184082356,-0.107451124614,-0.140426416675,4
-0.227806457471,-0.00741175761956,0.718206442329,-0.0707812599936,-0.11266900597,4
-0.0954092729499,0.0083694735574,0.886570400708,-0.118217567424,-0.28319377815,4
-0.167018500297,-0.0810173473076,0.603971330529,-0.135912909072,-0.185152508641,4
-0.0952179013178,-0.0515028309842,0.482651870711,-0.197207014178,-0.240981564889,4
0.0938220352416,-0.154743404409,0.653893845473,-0.10212120243,-0.175934953388,4
-0.157805651183,0.0124653656186,0.744883440337,-0.301566890523,-0.229878600608,4
-0.123443968976,-0.0511414287435,0.642381779942,-0.0337916000426,-0.170488216194,4
0.135594749063,0.0483646548609,0.76325846801,-0.213623174502,-0.216052267728,4
0.00913154043258,-0.16558547163,0.799344365729,-0.150197100522,0.0932595579763,4
0.15789525875,0.0826978677268,0.556594753155,-0.105105958853,-0.0730754163612,4
0.0320342275723,-0.180884833153,0.628545162719,-0.140603240593,0.0377447365665,4
-0.102846173882,-0.108242982773,0.638728912995,-0.327470312333,-0.0817692468838,4
0.10239838574,-0.0858360438501,0.683670245738,-0.23888700565,-0.181800670368,4
0.152088605848,-0.147997229249,0.767575492584,-0.0519133354653,-0.0166178904368,4
-0.163374175258,0.0143928442356,0.666180761567,-0.158618377572,-0.0522311720959,4
0.216114852839,-0.224614504277,0.753628182422,-0.0441316490779,-0.0204934534409,4
0.0753788953073,0.055231297434,0.752521253044,-0.241125572967,-0.0721327118467,4
0.0737549398133,0.0612546681123,0.774991919416,-0.102227800874,-0.0706662826019,4
0.0748578398353,-0.0523461028792,0.713889417755,-0.253064598657,-0.0843878705352,4
0.0304532280616,-0.0696934104325,0.586260460483,0.0244111501972,-0.172478370169,4
0.189908454343,0.13317371401,0.655886318353,-0.338343353587,-0.0595633183199,4
0.0374451037946,0.186299843392,0.771117666593,-0.0869842234303,-0.195417513355,4
0.0983728684556,-0.0121099867486,0.430404804074,-0.112461251466,-0.0141040117314,4
-0.150765918001,0.0993223707987,0.617365176002,-0.00511661869737,-0.144092489787,4
-0.0319182805349,-0.0854746416094,0.7787554793,-0.267881782326,-0.0352624908348,4
0.107292854703,-0.121253463438,0.639725149435,-0.173328962797,-0.189132816592,4
-0.102243359057,-0.170886037827,0.68809796325,0.185161603241,0.0444484131141,4
-0.0670914721528,0.180878809782,0.616701018375,-0.232917492805,-0.299324499843,4
0.169776165183,-0.083667630406,0.636847133053,-0.106598337064,-0.267901016026,4
-0.0788841667469,0.000780026502831,0.579840270091,-0.0250505276623,0.0154340630565,4
-0.0544391404814,0.0877574990965,0.746654527341,-0.105105958853,-0.0799885828009,4
-0.0760872984307,0.0494488615829,0.728279499668,-0.276409657819,0.0539802032052,4
0.145349396119,-0.0496958197807,0.644374252823,-0.230359130157,-0.222441709438,4
-0.102147261251,0.154737381038,0.764808169139,-0.162455921544,0.0156435529486,4
0.00352248747788,0.0327038910975,0.577405025459,-0.0692888817823,-0.146711113439,4
0.206746042605,0.109200698711,0.692193601948,-0.29186643215,-0.183581334451,4
-0.20092922223,0.176903385134,0.520287469559,-0.264150836798,-0.112250026186,4
0.115907828022,-0.10980905915,0.698835178216,-0.232171303699,-0.234382633288,4
0.0711107342749,-0.0274093482713,0.743001660394,-0.159790960452,-0.24998963025,4
-0.035814276744,0.0528219491628,0.71566050476,-0.223856625093,0.112637372997,4
-0.13730609624,-0.0124713889893,0.806539406686,-0.308922183136,-0.136655598617,4
-0.0268359818389,-0.0152421395013,0.613380230241,-0.237074832107,-0.0223788624699,4
-0.0335227452816,0.0899259125407,0.749532543724,-0.303698859397,-0.00247732271918,4
-0.0631530846286,-0.142576195639,0.558919304848,-0.0899689798529,-0.0888919032157,4
0.0208655095322,-0.0265660763763,0.632419415541,-0.103826777529,-0.0112758981879,4
0.00190187152373,0.23557101554,0.709904471995,-0.21969928579,-0.160013721588,4
0.0520225117974,-0.0317461751596,0.653118994908,-0.051700138578,-0.056001990154,4
-0.011519926012,0.225331285387,0.826685521364,-0.123547489607,-0.0835499109668,4
0.25393531326,0.0828183351403,0.592569957937,-0.149344312973,-0.279422960092,4
0.0407799482415,0.0175249969883,0.595005202568,-0.174501545677,-0.283089033204,4
-0.0339548861092,0.0482441874473,0.664077595749,-0.220338876452,-0.140216926783,4
0.0706871495037,0.0788429104927,0.550063869825,-0.176953309882,0.0773383261758,4
-0.036546867108,0.111971449223,0.685552025681,-0.147638737874,-0.174992248874,4
0.0833791691108,-0.230637874955,0.749089771973,-0.248374267136,-0.211443490102,4
-0.121204634184,-0.0262046741356,0.620907350011,-0.265323419678,-0.136760343563,4
0.0790591918934,0.144618118299,0.607845583352,-0.138044877945,-0.295658426731,4
0.00946500003672,-0.023072521383,0.845281934913,-0.0136444941904,-0.154357494501,4
0.15696403483,0.030053607999,0.702709431038,-0.179831467861,-0.267063056458,4
0.127317420678,-0.0312643055054,0.673486495462,-0.0998826351135,0.0630930135121,4
-0.0965030255892,-0.0535507770148,0.811299203011,-0.0546848950005,-0.0781031737719,4
-0.00474110589761,-0.0551168533912,0.702820123976,-0.145613367445,-0.0699330679795,4
0.0118034062314,-0.218350198771,0.83841897277,-0.0723802366485,-0.0324343772913,4
-0.367454485958,0.027282857487,0.385906243082,-0.12802462424,0.0497904053629,4
-0.0991287703545,-0.0328303818817,0.450440225814,-0.159044771346,-0.0239500366607,4
-0.0423172697642,0.00812853873027,0.843510847908,-0.17311576591,-0.0348435110506,4
-0.0188146517273,-0.155827611131,0.71366803188,-0.293252211918,0.0335549387242,4
-0.0306644190101,-0.113061679316,0.740345029887,-0.301673488967,0.00328364931392,4
-0.074270632338,0.141004095892,0.66806254151,-0.404327790214,0.0942022624908,4
-0.0310075022086,0.061616070353,0.677803520035,-0.0993496428952,-0.0623914318634,4
-0.075861278466,-0.135589085652,0.74521551915,-0.253597590875,-0.0251022310674,4
-0.0981076199916,-0.160887242501,0.579508191277,-0.0770705681697,-0.0571541845606,4
0.187674081603,-0.226782917721,0.710236550808,-0.222151049995,0.0506283649314,4
-0.0228362478388,-0.127638236357,0.698281713527,-0.0986034537896,-0.381968262281,4
-0.0331590419994,-0.101858209854,0.648469891521,-0.0824004903528,-0.171430920708,4
-0.0268354050534,0.104502469582,0.880814367943,-0.0253703229933,-0.163260814916,4
-0.224784616128,0.206899771112,0.712893181315,0.0164162669225,-0.153519534932,4
0.163835326029,-0.095834839176,0.632419415541,-0.228973350389,-0.203482874201,4
-0.0159093792311,0.0063215275268,0.506782931149,-0.0764309775077,-0.0238452917147,4
0.121662696244,-0.145346946151,0.670165707328,-0.125253064705,0.0427724939772,4
-0.10721293374,-0.220398144802,0.558033761346,-0.172689372135,-0.0935006808421,4
0.238967238461,-0.00741175761956,0.608731126854,-0.304125253171,-0.248418456059,4
-0.0972379606593,-0.00259306107698,0.577847797211,-0.176846711438,0.000769770608568,4
-0.117402155998,0.0265600530057,0.678799756476,-0.0518067370216,-0.0291872839635,4
0.0502178927678,-0.117880375858,0.808310493691,-0.0537255090076,-0.0249974861213,4
-0.263108375266,-0.0492139501265,0.604524795218,-0.305617631383,-0.153729024825,4
0.0491439653144,-0.0745121069751,0.755620655302,-0.160856944889,-0.328548339793,4
0.0820667226528,-0.0898114684978,0.712229023688,-0.116192196994,-0.185676233372,4
-0.0400192434057,-0.0898114684978,0.717320898827,-0.213516576058,0.131910443071,4
0.0734947610568,0.030896879894,0.763590546823,-0.347937213517,-0.0718184770085,4
0.0119058183849,0.0175249969883,0.640610692938,-0.0853852467754,-0.170907195978,4
-0.0497081150965,-0.192570172268,0.712671795439,-0.300500906087,-0.255331622499,4
-0.0528058558445,-0.221241416697,0.535009630286,-0.0384819315638,-0.232078244475,4
-0.0697873387742,0.0247530418022,0.802443767988,-0.069075684895,-0.229354875877,4
-0.0519797632097,0.121126972654,0.64448494576,-0.255303165974,-0.125133654551,4
-0.0230020409702,-0.230035537887,0.617918640691,-0.0938065238248,-0.0630199015398,4
-0.00730969194101,0.0293308035176,0.616479632499,-0.163095512206,0.0296793757201,4
0.114563915246,0.138594747621,0.663856209874,-0.148704722311,-0.231030795014,4
0.0265747850365,0.0180068666426,0.696399933584,-0.190917706001,-0.07098051744,4
0.040122737449,-0.0152421395013,0.771892517157,-0.294957787016,0.00150298523096,4
0.0479056418595,-0.0158444765691,0.618361412442,-0.0470098070568,-0.0997853776055,4
-0.00844894157063,-0.091136610047,0.799122979854,-0.142202217248,-0.0853305750498,4
0.0500504431955,-0.25786351042,0.706251605048,-0.265856411896,-0.140321671729,4
-0.161661196063,-0.0378900132514,0.686326876245,-0.194968446861,-0.187352152509,4
0.191517741793,-0.0266865437899,0.713114567191,-0.105638951071,0.00611176285744,4
0.0526182016243,-0.164139862667,0.619136263006,-0.19379586398,-0.11560186446,4
-0.07452321352,0.150039151909,0.651347907903,-0.0289946700778,0.0420392793548,4
0.0552357078076,0.092335260812,0.566225038743,-0.148278328536,-0.172897349953,4
0.0413052375134,0.0351132393688,0.560801084791,-0.263298049248,-0.122829265738,4
-0.028266904413,0.0759516925672,0.660424728802,-0.190704509114,-0.0580968890751,4
0.124554159815,-0.165103601976,0.530360526898,-0.194328856199,0.00349313920603,4
0.109977286187,-0.218952535839,0.40904106708,0.0259035284085,-0.175306483712,4
-0.0216903821396,-0.134625346344,0.648137812708,-0.15712599936,-0.163470304808,4
-0.0241653350449,-0.0871611853993,0.68256331636,-0.177273105213,-0.085749554834,4
-0.108675866701,0.140160823997,0.547517932256,-0.103080588423,-0.112250026186,4
0.229312916953,0.0218618238766,0.781854881559,0.0607612194862,-0.0982142034147,4
0.0612402757069,0.00885134321166,0.610834292672,-0.132821554205,0.0639309730805,4
0.0124788257562,-0.0316257077461,0.522169249502,-0.174394947234,-0.216680737404,4
0.217895381378,0.0959492832189,0.62898793447,-0.0714208506556,-0.0019535979889,4
0.138540747951,-0.0221087820744,0.606960039849,-0.275876665601,-0.246428302084,4
0.0250122644749,0.10546620889,0.733814146557,-0.224816011086,-0.124086205091,4
-0.252045772439,0.105827611131,0.675921740093,-0.234409871016,-0.114344925107,4
0.0728310662737,-0.0888477291893,0.477781381448,-0.194328856199,-0.222232219545,4
0.296536457151,0.0537856884713,0.737134934691,-0.173328962797,-0.0761130197968,4
0.0292724498717,0.156785327069,0.644706331636,-0.183562413389,-0.117487273489,4
0.297821955849,-0.0976418503795,0.905498893071,-0.255622961305,-0.105336859747,4
-0.0792681350746,-0.254851825081,0.810745738322,-0.0808015136979,-0.182638629936,4
-0.120592830713,-0.0963167088303,0.51574905911,-0.165760473297,-0.129847177124,4
0.0798283778471,0.0264395855921,0.803107925614,-0.226628184629,-0.0488793338221,4
